venue,ticker,pr_open,pr_high,pr_low,pr_close,volume,turnover,valid_time
MOEX,EUR_RUB__TOM,62.185,62.185,62.1725,62.1725,659000,40976410,2022-11-14 09:21:00+00:00
MOEX,EUR_RUB__TOM,62.1725,62.1725,62.1525,62.1575,895000,55637865,2022-11-14 09:22:00+00:00
MOEX,EUR_RUB__TOM,62.155,62.1775,62.15,62.1725,810000,50353857,2022-11-14 09:23:00+00:00
MOEX,EUR_RUB__TOM,62.17,62.18,62.17,62.17,863000,53656750,2022-11-14 09:24:00+00:00
MOEX,EUR_RUB__TOM,62.18,62.2125,62.17,62.18,1539000,95701290,2022-11-14 09:25:00+00:00
MOEX,EUR_RUB__TOM,62.175,62.2125,62.17,62.2125,1500000,93287207,2022-11-14 09:26:00+00:00
MOEX,EUR_RUB__TOM,62.2075,62.2425,62.1975,62.2375,1359000,84557965,2022-11-14 09:27:00+00:00
MOEX,EUR_RUB__TOM,62.225,62.2375,62.2175,62.2175,715000,44490027,2022-11-14 09:28:00+00:00
MOEX,EUR_RUB__TOM,62.2175,62.23,62.2125,62.215,658000,40939722,2022-11-14 09:29:00+00:00
MOEX,EUR_RUB__TOM,62.2125,62.2275,62.2075,62.21,780000,48528582,2022-11-14 09:30:00+00:00
MOEX,EUR_RUB__TOM,62.2175,62.2775,62.2175,62.2575,1369000,85218200,2022-11-14 09:31:00+00:00
MOEX,EUR_RUB__TOM,62.2675,62.2675,62.2225,62.2225,609000,37905842,2022-11-14 09:32:00+00:00
MOEX,EUR_RUB__TOM,62.2325,62.25,62.2125,62.2275,699000,43498300,2022-11-14 09:33:00+00:00
MOEX,EUR_RUB__TOM,62.235,62.255,62.225,62.235,946000,58877225,2022-11-14 09:34:00+00:00
MOEX,EUR_RUB__TOM,62.23,62.2575,62.2275,62.2425,1448000,90126005,2022-11-14 09:35:00+00:00
MOEX,EUR_RUB__TOM,62.2525,62.255,62.24,62.24,926000,57639915,2022-11-14 09:36:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.2575,62.24,62.245,821000,51107060,2022-11-14 09:37:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.245,62.24,62.24,1113000,69273385,2022-11-14 09:38:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.245,62.24,62.24,780000,48547875,2022-11-14 09:39:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.2425,62.2225,62.2225,641000,39891285,2022-11-14 09:40:00+00:00
MOEX,EUR_RUB__TOM,62.23,62.23,62.2,62.2,748000,46534130,2022-11-14 09:41:00+00:00
MOEX,EUR_RUB__TOM,62.22,62.2625,62.205,62.25,1788000,111270557,2022-11-14 09:42:00+00:00
MOEX,EUR_RUB__TOM,62.23,62.23,62.2,62.2,923000,57423415,2022-11-14 09:43:00+00:00
MOEX,EUR_RUB__TOM,62.2025,62.23,62.2,62.23,882000,54876305,2022-11-14 09:44:00+00:00
MOEX,EUR_RUB__TOM,62.23,62.23,62.21,62.225,810000,50399560,2022-11-14 09:45:00+00:00
MOEX,EUR_RUB__TOM,62.2175,62.26,62.2125,62.2425,2588000,161070842,2022-11-14 09:46:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.255,62.22,62.245,1560000,97098687,2022-11-14 09:47:00+00:00
MOEX,EUR_RUB__TOM,62.2475,62.25,62.225,62.225,668000,41574835,2022-11-14 09:48:00+00:00
MOEX,EUR_RUB__TOM,62.22,62.22,62.2075,62.2175,737000,45852095,2022-11-14 09:49:00+00:00
MOEX,EUR_RUB__TOM,62.2125,62.235,62.2025,62.2325,1491000,92762562,2022-11-14 09:50:00+00:00
MOEX,EUR_RUB__TOM,62.2375,62.2375,62.2025,62.2025,868000,54005635,2022-11-14 09:51:00+00:00
MOEX,EUR_RUB__TOM,62.2025,62.21,62.185,62.1875,743000,46213117,2022-11-14 09:52:00+00:00
MOEX,EUR_RUB__TOM,62.1825,62.1875,62.175,62.175,680000,42282125,2022-11-14 09:53:00+00:00
MOEX,EUR_RUB__TOM,62.1775,62.2025,62.1775,62.2025,877000,54535280,2022-11-14 09:54:00+00:00
MOEX,EUR_RUB__TOM,62.195,62.205,62.185,62.205,1239000,77061717,2022-11-14 09:55:00+00:00
MOEX,EUR_RUB__TOM,62.1925,62.205,62.185,62.185,972000,60454317,2022-11-14 09:56:00+00:00
MOEX,EUR_RUB__TOM,62.1925,62.195,62.1825,62.1875,1068000,66416885,2022-11-14 09:57:00+00:00
MOEX,EUR_RUB__TOM,62.1875,62.2025,62.185,62.2025,1546000,96150607,2022-11-14 09:58:00+00:00
MOEX,EUR_RUB__TOM,62.2025,62.2175,62.1975,62.2175,1252000,77880395,2022-11-14 09:59:00+00:00
MOEX,EUR_RUB__TOM,62.225,62.2375,62.2075,62.21,1372000,85366500,2022-11-14 10:00:00+00:00
MOEX,EUR_RUB__TOM,62.2175,62.2425,62.21,62.2325,1466000,91223617,2022-11-14 10:01:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.25,62.225,62.25,1699000,105746750,2022-11-14 10:02:00+00:00
MOEX,EUR_RUB__TOM,62.2375,62.2625,62.2325,62.2525,1531000,95298657,2022-11-14 10:03:00+00:00
MOEX,EUR_RUB__TOM,62.2425,62.27,62.23,62.245,1591000,99034840,2022-11-14 10:04:00+00:00
MOEX,EUR_RUB__TOM,62.2375,62.275,62.2375,62.2425,1989000,123825710,2022-11-14 10:05:00+00:00
MOEX,EUR_RUB__TOM,62.2475,62.265,62.24,62.265,2162000,134591110,2022-11-14 10:06:00+00:00
MOEX,EUR_RUB__TOM,62.255,62.2875,62.23,62.2725,2718000,169235880,2022-11-14 10:07:00+00:00
MOEX,EUR_RUB__TOM,62.275,62.285,62.25,62.275,3112000,193789510,2022-11-14 10:08:00+00:00
MOEX,EUR_RUB__TOM,62.2725,62.2775,62.25,62.2525,2035000,126707735,2022-11-14 10:09:00+00:00
MOEX,EUR_RUB__TOM,62.25,62.29,62.2475,62.27,1911000,118992257,2022-11-14 10:10:00+00:00
MOEX,EUR_RUB__TOM,62.27,62.2775,62.2575,62.2625,1135000,70674462,2022-11-14 10:11:00+00:00
MOEX,EUR_RUB__TOM,62.255,62.255,62.2375,62.2375,708000,44069450,2022-11-14 10:12:00+00:00
MOEX,EUR_RUB__TOM,62.2375,62.265,62.23,62.245,1446000,90010265,2022-11-14 10:13:00+00:00
MOEX,EUR_RUB__TOM,62.245,62.2475,62.23,62.23,616000,38337877,2022-11-14 10:14:00+00:00
MOEX,EUR_RUB__TOM,62.23,62.23,62.2125,62.215,910000,56620807,2022-11-14 10:15:00+00:00
MOEX,EUR_RUB__TOM,62.2125,62.24,62.205,62.235,1516000,94322897,2022-11-14 10:16:00+00:00
MOEX,EUR_RUB__TOM,62.2275,62.25,62.225,62.25,765000,47611345,2022-11-14 10:17:00+00:00
MOEX,EUR_RUB__TOM,62.2475,62.255,62.2475,62.2525,722000,44943255,2022-11-14 10:18:00+00:00
MOEX,EUR_RUB__TOM,62.2475,62.2475,62.2325,62.235,658000,40954870,2022-11-14 10:19:00+00:00
MOEX,EUR_RUB__TOM,62.235,62.245,62.2275,62.2275,620000,38584135,2022-11-14 10:20:00+00:00
MOEX,EUR_RUB__TOM,62.2275,62.2275,62.215,62.215,611000,38017067,2022-11-14 10:21:00+00:00
MOEX,EUR_RUB__TOM,62.2175,62.2275,62.215,62.2175,807000,50211525,2022-11-14 10:22:00+00:00
MOEX,EUR_RUB__TOM,62.2275,62.25,62.22,62.24,1153000,71755850,2022-11-14 10:23:00+00:00
MOEX,EUR_RUB__TOM,62.215,62.24,62.215,62.24,854000,53139370,2022-11-14 10:24:00+00:00
MOEX,EUR_RUB__TOM,62.2375,62.24,62.2125,62.2175,809000,50338260,2022-11-14 10:25:00+00:00
MOEX,EUR_RUB__TOM,62.225,62.2525,62.22,62.245,1410000,87751030,2022-11-14 10:26:00+00:00
MOEX,EUR_RUB__TOM,62.245,62.255,62.2375,62.2375,880000,54775837,2022-11-14 10:27:00+00:00
MOEX,EUR_RUB__TOM,62.23,62.255,62.2275,62.255,947000,58942397,2022-11-14 10:28:00+00:00
MOEX,EUR_RUB__TOM,62.25,62.25,62.2275,62.2375,876000,54518720,2022-11-14 10:29:00+00:00
MOEX,EUR_RUB__TOM,62.245,62.25,62.2325,62.24,859000,53465642,2022-11-14 10:30:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.245,62.2125,62.2125,1212000,75426545,2022-11-14 10:31:00+00:00
MOEX,EUR_RUB__TOM,62.215,62.2175,62.1825,62.2,989000,61521340,2022-11-14 10:32:00+00:00
MOEX,EUR_RUB__TOM,62.1875,62.1975,62.17,62.195,1150000,71511520,2022-11-14 10:33:00+00:00
MOEX,EUR_RUB__TOM,62.1825,62.2225,62.18,62.1875,1664000,103499802,2022-11-14 10:34:00+00:00
MOEX,EUR_RUB__TOM,62.1825,62.185,62.165,62.17,882000,54838310,2022-11-14 10:35:00+00:00
MOEX,EUR_RUB__TOM,62.1825,62.1925,62.1525,62.1525,1011000,62854377,2022-11-14 10:36:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.1725,62.155,62.155,658000,40901237,2022-11-14 10:37:00+00:00
MOEX,EUR_RUB__TOM,62.15,62.19,62.145,62.15,1367000,84968012,2022-11-14 10:38:00+00:00
MOEX,EUR_RUB__TOM,62.1475,62.1625,62.1425,62.15,1159000,72031167,2022-11-14 10:39:00+00:00
MOEX,EUR_RUB__TOM,62.1525,62.1575,62.1425,62.155,979000,60844240,2022-11-14 10:40:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.16,62.15,62.15,711000,44191685,2022-11-14 10:41:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.16,62.1475,62.1575,946000,58797012,2022-11-14 10:42:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.1575,62.14,62.14,921000,57237127,2022-11-14 10:43:00+00:00
MOEX,EUR_RUB__TOM,62.155,62.16,62.14,62.14,1142000,70973542,2022-11-14 10:44:00+00:00
MOEX,EUR_RUB__TOM,62.155,62.1725,62.15,62.15,1288000,80062715,2022-11-14 10:45:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.1875,62.145,62.145,1256000,78076507,2022-11-14 10:46:00+00:00
MOEX,EUR_RUB__TOM,62.15,62.1525,62.14,62.1525,2164000,134481562,2022-11-14 10:47:00+00:00
MOEX,EUR_RUB__TOM,62.145,62.1825,62.1425,62.1625,2362000,146831172,2022-11-14 10:48:00+00:00
MOEX,EUR_RUB__TOM,62.1675,62.2475,62.16,62.225,3506000,218096947,2022-11-14 10:49:00+00:00
MOEX,EUR_RUB__TOM,62.2425,62.25,62.215,62.2325,1897000,118056257,2022-11-14 10:50:00+00:00
MOEX,EUR_RUB__TOM,62.225,62.2625,62.2,62.2475,2974000,185107495,2022-11-14 10:51:00+00:00
MOEX,EUR_RUB__TOM,62.24,62.2625,62.2175,62.2175,1304000,81160920,2022-11-14 10:52:00+00:00
MOEX,EUR_RUB__TOM,62.2075,62.235,62.185,62.185,1175000,73090595,2022-11-14 10:53:00+00:00
MOEX,EUR_RUB__TOM,62.185,62.1925,62.1625,62.1875,1157000,71944935,2022-11-14 10:54:00+00:00
MOEX,EUR_RUB__TOM,62.175,62.18,62.16,62.16,690000,42896212,2022-11-14 10:55:00+00:00
MOEX,EUR_RUB__TOM,62.16,62.1725,62.15,62.1675,683000,42456420,2022-11-14 10:56:00+00:00
MOEX,EUR_RUB__TOM,62.1625,62.165,62.1475,62.1475,608000,37791985,2022-11-14 10:57:00+00:00
MOEX,EUR_RUB__TOM,62.145,62.15,62.115,62.1225,680000,42250322,2022-11-14 10:58:00+00:00
MOEX,EUR_RUB__TOM,62.1225,62.1425,62.115,62.1425,1339000,83190865,2022-11-14 10:59:00+00:00
MOEX,EUR_RUB__TOM,62.13,62.135,62.1,62.1,976000,60629785,2022-11-14 11:00:00+00:00
MOEX,EUR_RUB__TOM,62.1025,62.12,62.0625,62.0675,2464000,152974090,2022-11-14 11:01:00+00:00
MOEX,EUR_RUB__TOM,62.065,62.075,62.025,62.0275,2489000,154442897,2022-11-14 11:02:00+00:00
MOEX,EUR_RUB__TOM,62.02,62.035,62.005,62.005,1158000,71817420,2022-11-14 11:03:00+00:00
MOEX,EUR_RUB__TOM,62.01,62.03,61.9725,61.975,2764000,171375290,2022-11-14 11:04:00+00:00
MOEX,EUR_RUB__TOM,61.9725,61.98,61.9425,61.975,1492000,92447887,2022-11-14 11:05:00+00:00
MOEX,EUR_RUB__TOM,61.965,61.98,61.905,61.93,4754000,294444287,2022-11-14 11:06:00+00:00
MOEX,EUR_RUB__TOM,61.92,61.9625,61.9125,61.9625,1619000,100263417,2022-11-14 11:07:00+00:00
MOEX,EUR_RUB__TOM,61.9425,62.0275,61.9375,61.98,2157000,133692512,2022-11-14 11:08:00+00:00
MOEX,EUR_RUB__TOM,61.9975,62.03,61.9975,62.005,1770000,109764132,2022-11-14 11:09:00+00:00
MOEX,EUR_RUB__TOM,62.0,62.01,61.985,61.985,1042000,64597435,2022-11-14 11:10:00+00:00
MOEX,EUR_RUB__TOM,61.9825,61.99,61.9725,61.9775,784000,48593665,2022-11-14 11:11:00+00:00
MOEX,EUR_RUB__TOM,61.97,61.97,61.94,61.9525,611000,37853335,2022-11-14 11:12:00+00:00
MOEX,EUR_RUB__TOM,61.955,61.97,61.9525,61.965,808000,50062387,2022-11-14 11:13:00+00:00
MOEX,EUR_RUB__TOM,61.9575,61.965,61.9525,61.96,843000,52231330,2022-11-14 11:14:00+00:00
MOEX,EUR_RUB__TOM,61.97,62.0175,61.9525,61.965,2442000,151341572,2022-11-14 11:15:00+00:00
MOEX,EUR_RUB__TOM,61.9675,61.9675,61.92,61.92,1331000,82449877,2022-11-14 11:16:00+00:00
MOEX,EUR_RUB__TOM,61.9325,62.0,61.93,61.96,2635000,163292132,2022-11-14 11:17:00+00:00
MOEX,EUR_RUB__TOM,61.96,62.0125,61.945,61.99,2070000,128304682,2022-11-14 11:18:00+00:00
MOEX,EUR_RUB__TOM,62.0075,62.03,61.985,61.985,1568000,97234465,2022-11-14 11:19:00+00:00
MOEX,EUR_RUB__TOM,62.0,62.0075,61.9875,62.0025,608000,37695105,2022-11-14 11:20:00+00:00
MOEX,EUR_RUB__TOM,61.985,61.995,61.96,61.965,701000,43444950,2022-11-14 11:21:00+00:00
MOEX,EUR_RUB__TOM,61.9575,61.97,61.945,61.955,857000,53097160,2022-11-14 11:22:00+00:00
MOEX,EUR_RUB__TOM,61.955,61.955,61.9375,61.9375,508000,31468657,2022-11-14 11:23:00+00:00
MOEX,EUR_RUB__TOM,61.9275,61.9575,61.9225,61.9325,820000,50788527,2022-11-14 11:24:00+00:00
MOEX,EUR_RUB__TOM,61.935,61.935,61.92,61.925,674000,41738610,2022-11-14 11:25:00+00:00
MOEX,EUR_RUB__TOM,61.925,61.96,61.92,61.92,1063000,65835402,2022-11-14 11:26:00+00:00
MOEX,EUR_RUB__TOM,61.92,61.95,61.9125,61.9125,1013000,62730592,2022-11-14 11:27:00+00:00
MOEX,EUR_RUB__TOM,61.9075,61.9175,61.865,61.8775,1016000,62880240,2022-11-14 11:28:00+00:00
MOEX,EUR_RUB__TOM,61.87,61.895,61.8625,61.8675,1290000,79822035,2022-11-14 11:29:00+00:00
MOEX,EUR_RUB__TOM,61.8625,61.9,61.86,61.8625,769000,47581997,2022-11-14 11:30:00+00:00
MOEX,EUR_RUB__TOM,61.86,61.8825,61.855,61.8675,1307000,80862237,2022-11-14 11:31:00+00:00
MOEX,EUR_RUB__TOM,61.8625,61.8875,61.8475,61.8875,1113000,68854342,2022-11-14 11:32:00+00:00
MOEX,EUR_RUB__TOM,61.88,61.8875,61.855,61.855,891000,55126415,2022-11-14 11:33:00+00:00
MOEX,EUR_RUB__TOM,61.865,61.8775,61.855,61.8675,1003000,62055032,2022-11-14 11:34:00+00:00
MOEX,EUR_RUB__TOM,61.8675,61.9025,61.83,61.89,1489000,92116952,2022-11-14 11:35:00+00:00
MOEX,EUR_RUB__TOM,61.885,61.945,61.87,61.945,2133000,132045910,2022-11-14 11:36:00+00:00
MOEX,EUR_RUB__TOM,61.9325,61.97,61.9175,61.9175,1806000,111881965,2022-11-14 11:37:00+00:00
MOEX,EUR_RUB__TOM,61.915,61.915,61.8725,61.8725,613000,37943755,2022-11-14 11:38:00+00:00
MOEX,EUR_RUB__TOM,61.8775,61.8975,61.87,61.8775,768000,47525370,2022-11-14 11:39:00+00:00
MOEX,EUR_RUB__TOM,61.8675,61.9175,61.865,61.9075,1382000,85532325,2022-11-14 11:40:00+00:00
MOEX,EUR_RUB__TOM,61.91,61.93,61.9025,61.925,969000,59998052,2022-11-14 11:41:00+00:00
MOEX,EUR_RUB__TOM,61.9325,61.9425,61.92,61.925,1100000,68125845,2022-11-14 11:42:00+00:00
MOEX,EUR_RUB__TOM,61.93,61.945,61.925,61.945,1221000,75624667,2022-11-14 11:43:00+00:00
MOEX,EUR_RUB__TOM,61.95,61.9525,61.94,61.9475,731000,45283815,2022-11-14 11:44:00+00:00
MOEX,EUR_RUB__TOM,61.9425,61.965,61.935,61.95,1753000,108603805,2022-11-14 11:45:00+00:00
MOEX,EUR_RUB__TOM,61.96,61.9625,61.945,61.955,1080000,66912225,2022-11-14 11:46:00+00:00
MOEX,EUR_RUB__TOM,61.9625,61.965,61.9475,61.9475,1833000,113573055,2022-11-14 11:47:00+00:00
MOEX,EUR_RUB__TOM,61.96,61.9825,61.95,61.965,3201000,198352622,2022-11-14 11:48:00+00:00
MOEX,EUR_RUB__TOM,61.97,62.025,61.965,61.9975,1936000,120034622,2022-11-14 11:49:00+00:00
MOEX,EUR_RUB__TOM,62.01,62.0325,61.9925,62.0275,1401000,86877920,2022-11-14 11:50:00+00:00
MOEX,EUR_RUB__TOM,62.0275,62.0575,62.0175,62.0175,2636000,163530885,2022-11-14 11:51:00+00:00
MOEX,EUR_RUB__TOM,62.025,62.0375,62.0125,62.0275,934000,57931165,2022-11-14 11:52:00+00:00
MOEX,EUR_RUB__TOM,62.025,62.035,61.955,61.9925,3362000,208484907,2022-11-14 11:53:00+00:00
MOEX,EUR_RUB__TOM,62.0075,62.02,61.98,61.995,1348000,83568040,2022-11-14 11:54:00+00:00
MOEX,EUR_RUB__TOM,62.01,62.01,61.99,61.9925,1322000,81962865,2022-11-14 11:55:00+00:00
MOEX,EUR_RUB__TOM,62.0025,62.055,61.995,62.055,2015000,124981027,2022-11-14 11:56:00+00:00
MOEX,EUR_RUB__TOM,62.055,62.065,62.025,62.025,1569000,97347447,2022-11-14 11:57:00+00:00
MOEX,EUR_RUB__TOM,62.025,62.03,62.02,62.025,1294000,80261317,2022-11-14 11:58:00+00:00
MOEX,EUR_RUB__TOM,62.025,62.03,62.015,62.015,1196000,74180410,2022-11-14 11:59:00+00:00
MOEX,EUR_RUB__TOM,62.015,62.08,61.9875,62.0525,4424000,274435507,2022-11-14 12:00:00+00:00
MOEX,EUR_RUB__TOM,62.0575,62.08,62.055,62.065,1875000,116368950,2022-11-14 12:01:00+00:00
MOEX,EUR_RUB__TOM,62.0775,62.095,62.07,62.085,1078000,66921982,2022-11-14 12:02:00+00:00
MOEX,EUR_RUB__TOM,62.08,62.085,62.0475,62.0625,1258000,78075000,2022-11-14 12:03:00+00:00
MOEX,EUR_RUB__TOM,62.0675,62.1425,62.045,62.115,1809000,112328510,2022-11-14 12:04:00+00:00
MOEX,EUR_RUB__TOM,62.135,62.19,62.1075,62.16,2369000,147236142,2022-11-14 12:05:00+00:00
MOEX,EUR_RUB__TOM,62.165,62.17,62.1375,62.1525,1180000,73343165,2022-11-14 12:06:00+00:00
MOEX,EUR_RUB__TOM,62.155,62.16,62.1325,62.1575,842000,52325680,2022-11-14 12:07:00+00:00
MOEX,EUR_RUB__TOM,62.16,62.1675,62.1325,62.135,1171000,72773170,2022-11-14 12:08:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.1575,62.13,62.13,1216000,75560197,2022-11-14 12:09:00+00:00
MOEX,EUR_RUB__TOM,62.1275,62.1475,62.1175,62.1175,1447000,89903642,2022-11-14 12:10:00+00:00
MOEX,EUR_RUB__TOM,62.1275,62.14,62.105,62.1325,1208000,75045845,2022-11-14 12:11:00+00:00
MOEX,EUR_RUB__TOM,62.14,62.14,62.08,62.08,1123000,69742307,2022-11-14 12:12:00+00:00
MOEX,EUR_RUB__TOM,62.08,62.095,62.075,62.0925,733000,45509425,2022-11-14 12:13:00+00:00
MOEX,EUR_RUB__TOM,62.0975,62.105,62.0875,62.0875,1133000,70351132,2022-11-14 12:14:00+00:00
MOEX,EUR_RUB__TOM,62.0975,62.1,62.06,62.0725,896000,55622045,2022-11-14 12:15:00+00:00
MOEX,EUR_RUB__TOM,62.0675,62.09,62.06,62.0775,948000,58848515,2022-11-14 12:16:00+00:00
MOEX,EUR_RUB__TOM,62.08,62.09,62.065,62.0775,775000,48109630,2022-11-14 12:17:00+00:00
MOEX,EUR_RUB__TOM,62.0775,62.1025,62.075,62.1025,979000,60787787,2022-11-14 12:18:00+00:00
MOEX,EUR_RUB__TOM,62.105,62.1325,62.0775,62.13,1846000,114657767,2022-11-14 12:19:00+00:00
MOEX,EUR_RUB__TOM,62.1375,62.145,62.12,62.12,1080000,67100552,2022-11-14 12:20:00+00:00
MOEX,EUR_RUB__TOM,62.13,62.14,62.11,62.1225,1097000,68150530,2022-11-14 12:21:00+00:00
MOEX,EUR_RUB__TOM,62.1425,62.1525,62.1275,62.145,1499000,93148790,2022-11-14 12:22:00+00:00
MOEX,EUR_RUB__TOM,62.155,62.155,62.1425,62.145,906000,56307127,2022-11-14 12:23:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.17,62.1425,62.155,1360000,84528022,2022-11-14 12:24:00+00:00
MOEX,EUR_RUB__TOM,62.165,62.18,62.1525,62.155,1224000,76086832,2022-11-14 12:25:00+00:00
MOEX,EUR_RUB__TOM,62.17,62.1875,62.1575,62.1625,1443000,89715945,2022-11-14 12:26:00+00:00
MOEX,EUR_RUB__TOM,62.1725,62.2225,62.1725,62.175,1870000,116300110,2022-11-14 12:27:00+00:00
MOEX,EUR_RUB__TOM,62.1825,62.225,62.17,62.205,4828000,300343070,2022-11-14 12:28:00+00:00
MOEX,EUR_RUB__TOM,62.205,62.2175,62.2,62.2175,1085000,67497780,2022-11-14 12:29:00+00:00
MOEX,EUR_RUB__TOM,62.22,62.225,62.215,62.22,353000,21964465,2022-11-14 12:30:00+00:00
MOEX,EUR_RUB__TOM,62.2225,62.225,62.215,62.215,1454000,90472250,2022-11-14 12:31:00+00:00
MOEX,EUR_RUB__TOM,62.22,62.275,62.21,62.2625,2781000,173094967,2022-11-14 12:32:00+00:00
MOEX,EUR_RUB__TOM,62.2675,62.2925,62.2675,62.285,1171000,72927632,2022-11-14 12:33:00+00:00
MOEX,EUR_RUB__TOM,62.29,62.3225,62.28,62.32,3173000,197675165,2022-11-14 12:34:00+00:00
MOEX,EUR_RUB__TOM,62.32,62.325,62.2875,62.3,1215000,75704727,2022-11-14 12:35:00+00:00
MOEX,EUR_RUB__TOM,62.31,62.3575,62.31,62.34,1227000,76481047,2022-11-14 12:36:00+00:00
MOEX,EUR_RUB__TOM,62.34,62.3525,62.33,62.3325,774000,48246515,2022-11-14 12:37:00+00:00
MOEX,EUR_RUB__TOM,62.3325,62.34,62.3225,62.33,574000,35782112,2022-11-14 12:38:00+00:00
MOEX,EUR_RUB__TOM,62.3375,62.345,62.335,62.34,865000,53923792,2022-11-14 12:39:00+00:00
MOEX,EUR_RUB__TOM,62.34,62.34,62.335,62.335,818000,50993997,2022-11-14 12:40:00+00:00
MOEX,EUR_RUB__TOM,62.33,62.3475,62.31,62.34,1882000,117314070,2022-11-14 12:41:00+00:00
MOEX,EUR_RUB__TOM,62.34,62.34,62.32,62.32,796000,49614017,2022-11-14 12:42:00+00:00
MOEX,EUR_RUB__TOM,62.315,62.3175,62.29,62.305,825000,51404990,2022-11-14 12:43:00+00:00
MOEX,EUR_RUB__TOM,62.2975,62.32,62.295,62.305,974000,60687940,2022-11-14 12:44:00+00:00
MOEX,EUR_RUB__TOM,62.305,62.31,62.295,62.31,1002000,62432945,2022-11-14 12:45:00+00:00
MOEX,EUR_RUB__TOM,62.31,62.31,62.1625,62.1625,3208000,199694570,2022-11-14 12:46:00+00:00
MOEX,EUR_RUB__TOM,62.1575,62.2,62.095,62.2,2119000,131680582,2022-11-14 12:47:00+00:00
MOEX,EUR_RUB__TOM,62.2025,62.275,62.2025,62.275,1072000,66710880,2022-11-14 12:48:00+00:00
MOEX,EUR_RUB__TOM,62.2625,62.2925,62.2625,62.2875,432000,26902490,2022-11-14 12:49:00+00:00
MOEX,EUR_RUB__TOM,62.2925,62.2975,62.25,62.2975,292000,18187795,2022-11-14 12:50:00+00:00
MOEX,EUR_RUB__TOM,62.2925,62.34,62.29,62.34,732000,45603980,2022-11-14 12:51:00+00:00
MOEX,EUR_RUB__TOM,62.3275,62.3275,62.31,62.325,154000,9597627,2022-11-14 12:52:00+00:00
MOEX,EUR_RUB__TOM,62.31,62.3325,62.2975,62.3275,582000,36267162,2022-11-14 12:53:00+00:00
MOEX,EUR_RUB__TOM,62.32,62.32,62.3,62.31,1594000,99323315,2022-11-14 12:54:00+00:00
MOEX,EUR_RUB__TOM,62.31,62.3175,62.2975,62.2975,334000,20809132,2022-11-14 12:55:00+00:00
MOEX,EUR_RUB__TOM,62.2875,62.31,62.2875,62.305,61000,3800792,2022-11-14 12:56:00+00:00
MOEX,EUR_RUB__TOM,62.31,62.31,62.305,62.3075,1010000,62931952,2022-11-14 12:57:00+00:00
MOEX,EUR_RUB__TOM,62.31,62.315,62.295,62.295,877000,54645745,2022-11-14 12:58:00+00:00
MOEX,EUR_RUB__TOM,62.2975,62.31,62.295,62.3075,860000,53584297,2022-11-14 12:59:00+00:00
MOEX,EUR_RUB__TOM,62.3075,62.3075,62.28,62.2975,482000,30024442,2022-11-14 13:00:00+00:00
MOEX,EUR_RUB__TOM,62.2725,62.295,62.26,62.2625,46000,2864662,2022-11-14 13:01:00+00:00
MOEX,EUR_RUB__TOM,62.28,62.285,62.265,62.265,81000,5044487,2022-11-14 13:02:00+00:00
MOEX,EUR_RUB__TOM,62.2725,62.3075,62.2725,62.3075,74000,4609777,2022-11-14 13:03:00+00:00
MOEX,EUR_RUB__TOM,62.3075,62.31,62.305,62.305,301000,18754645,2022-11-14 13:04:00+00:00
MOEX,EUR_RUB__TOM,62.3075,62.315,62.2625,62.275,3182000,198222505,2022-11-14 13:05:00+00:00
MOEX,EUR_RUB__TOM,62.28,62.285,62.27,62.27,267000,16629382,2022-11-14 13:06:00+00:00
MOEX,EUR_RUB__TOM,62.2775,62.285,62.2625,62.2675,756000,47085017,2022-11-14 13:07:00+00:00
MOEX,EUR_RUB__TOM,62.26,62.285,62.26,62.285,207000,12891785,2022-11-14 13:08:00+00:00
MOEX,EUR_RUB__TOM,62.285,62.31,62.2825,62.2825,597000,37193327,2022-11-14 13:09:00+00:00
MOEX,EUR_RUB__TOM,62.2825,62.2975,62.255,62.2675,100000,6227637,2022-11-14 13:10:00+00:00
MOEX,EUR_RUB__TOM,62.2675,62.2875,62.26,62.26,1441000,89730322,2022-11-14 13:11:00+00:00
MOEX,EUR_RUB__TOM,62.2825,62.295,62.255,62.275,529000,32946235,2022-11-14 13:12:00+00:00
MOEX,EUR_RUB__TOM,62.2775,62.3075,62.2775,62.3075,448000,27911030,2022-11-14 13:13:00+00:00
MOEX,EUR_RUB__TOM,62.29,62.31,62.29,62.31,20000,1246000,2022-11-14 13:14:00+00:00
MOEX,EUR_RUB__TOM,62.3075,62.33,62.2925,62.33,297000,18508350,2022-11-14 13:15:00+00:00
